EmployeeID,CourseName,TrainingDate,Completed,CertificateValid
EMP50277,Working at Heights,2025-10-25,Yes,Yes
EMP50277,Electrical Safety,2025-09-26,Yes,Yes
EMP50277,PPE Usage Training,2025-09-28,Yes,Yes
EMP50277,Confined Space Entry,2025-11-11,Yes,Yes
EMP45283,Confined Space Entry,2022-09-10,Yes,Yes
EMP17540,Heavy Equipment Operation,2025-04-14,Yes,Yes
EMP44801,Heat Stress Prevention,2025-11-10,Yes,Yes
EMP44801,Confined Space Entry,2025-02-17,Yes,Yes
EMP44801,First Aid & CPR,2025-03-21,Yes,Yes
EMP26152,Heavy Equipment Operation,2022-12-07,Yes,Yes
EMP26152,PPE Usage Training,2023-04-24,Yes,Yes
EMP26152,Confined Space Entry,2023-05-18,Yes,Yes
EMP9323,Heavy Equipment Operation,2022-11-20,Yes,Yes
EMP39151,Working at Heights,2023-06-08,No,No
EMP39151,First Aid & CPR,2023-06-22,Yes,Yes
EMP39151,Fire Safety,2023-01-24,No,No
EMP48905,PPE Usage Training,2025-01-13,Yes,Yes
EMP15947,Scaffolding Safety,2025-01-26,No,No
EMP15947,Working at Heights,2024-05-02,Yes,Yes
EMP49621,Working at Heights,2023-11-07,Yes,Yes
EMP49621,Scaffolding Safety,2023-10-14,Yes,Yes
EMP44423,First Aid & CPR,2025-07-29,Yes,Yes
EMP44423,Confined Space Entry,2025-02-26,Yes,Yes
EMP44423,Heat Stress Prevention,2025-06-04,Yes,Yes
EMP44423,Heavy Equipment Operation,2024-12-23,Yes,Yes
EMP10469,Heat Stress Prevention,2023-07-18,Yes,Yes
EMP6309,First Aid & CPR,2024-01-14,Yes,Yes
EMP6309,Heavy Equipment Operation,2024-03-16,Yes,Yes
EMP25989,Fire Safety,2024-12-08,Yes,Yes
EMP25989,Electrical Safety,2024-09-23,Yes,Yes
EMP35483,Confined Space Entry,2025-04-29,Yes,Yes
EMP35483,OSHA Safety Fundamentals,2025-04-04,Yes,Yes
EMP35483,First Aid & CPR,2025-04-05,No,No
EMP35483,Scaffolding Safety,2025-03-26,Yes,Yes
EMP32681,PPE Usage Training,2023-08-26,No,No
EMP32681,Scaffolding Safety,2023-05-12,Yes,Yes
EMP32681,Heavy Equipment Operation,2023-09-19,Yes,Yes
EMP32681,First Aid & CPR,2022-12-24,Yes,Yes
EMP5476,OSHA Safety Fundamentals,2025-06-11,Yes,Yes
EMP5476,Heavy Equipment Operation,2025-07-03,Yes,Yes
EMP5476,PPE Usage Training,2025-06-20,Yes,Yes
EMP5476,Confined Space Entry,2025-09-07,Yes,Yes
EMP24091,Heavy Equipment Operation,2024-03-25,Yes,Yes
EMP24091,OSHA Safety Fundamentals,2024-04-25,Yes,Yes
EMP24091,Fire Safety,2024-01-21,Yes,Yes
EMP13262,Scaffolding Safety,2025-11-01,Yes,Yes
EMP13262,Fire Safety,2025-09-24,Yes,Yes
EMP3418,Heat Stress Prevention,2024-09-04,Yes,Yes
EMP3418,Electrical Safety,2025-01-09,Yes,Yes
EMP3418,Fire Safety,2024-09-29,Yes,Yes
EMP11215,First Aid & CPR,2024-01-22,Yes,Yes
EMP11215,Confined Space Entry,2024-09-04,Yes,Yes
EMP11215,Working at Heights,2024-05-11,Yes,Yes
EMP43120,Confined Space Entry,2024-12-30,Yes,Yes
EMP43120,OSHA Safety Fundamentals,2025-01-11,Yes,Yes
EMP7986,Electrical Safety,2024-03-09,Yes,Yes
EMP5121,Scaffolding Safety,2024-09-29,Yes,Yes
EMP5121,Heavy Equipment Operation,2024-07-14,Yes,Yes
EMP5121,Fire Safety,2024-04-05,Yes,Yes
EMP35897,First Aid & CPR,2022-12-16,Yes,Yes
EMP27496,First Aid & CPR,2024-09-06,No,No
EMP27496,PPE Usage Training,2025-04-16,Yes,Yes
EMP27496,Scaffolding Safety,2024-07-12,Yes,Yes
EMP27496,OSHA Safety Fundamentals,2024-07-19,Yes,Yes
EMP50745,Confined Space Entry,2025-02-23,Yes,Yes
EMP50745,Scaffolding Safety,2025-02-10,Yes,Yes
EMP50745,Working at Heights,2024-12-06,Yes,Yes
EMP6795,First Aid & CPR,2022-12-11,Yes,Yes
EMP6795,PPE Usage Training,2022-10-09,Yes,Yes
EMP6795,Heavy Equipment Operation,2022-08-04,Yes,Yes
EMP33818,PPE Usage Training,2022-09-11,Yes,Yes
EMP33818,OSHA Safety Fundamentals,2023-06-23,No,No
EMP33818,Fire Safety,2023-01-17,Yes,Yes
EMP39895,Confined Space Entry,2023-06-24,Yes,Yes
EMP39895,Electrical Safety,2023-02-08,Yes,Yes
EMP39895,OSHA Safety Fundamentals,2023-04-21,Yes,Yes
EMP25906,Electrical Safety,2023-12-02,Yes,Yes
EMP11164,Heavy Equipment Operation,2025-09-07,Yes,Yes
EMP3830,OSHA Safety Fundamentals,2023-03-07,Yes,Yes
EMP3830,Confined Space Entry,2023-10-17,Yes,Yes
EMP3830,Heavy Equipment Operation,2023-11-18,Yes,Yes
EMP3830,Fire Safety,2023-10-31,No,No
EMP47557,PPE Usage Training,2024-06-17,Yes,Yes
EMP38520,First Aid & CPR,2022-11-12,Yes,Yes
EMP38520,Scaffolding Safety,2022-11-28,Yes,Yes
EMP38520,Heavy Equipment Operation,2022-06-10,Yes,Yes
EMP14827,PPE Usage Training,2023-09-16,Yes,Yes
EMP31761,OSHA Safety Fundamentals,2025-03-22,Yes,Yes
EMP31761,PPE Usage Training,2025-09-16,Yes,Yes
EMP31761,Fire Safety,2025-02-14,Yes,Yes
EMP31761,Heat Stress Prevention,2025-09-14,Yes,Yes
EMP33272,Scaffolding Safety,2023-06-11,Yes,Yes
EMP24116,OSHA Safety Fundamentals,2024-04-16,Yes,Yes
EMP23684,Working at Heights,2024-03-08,Yes,Yes
EMP23684,Confined Space Entry,2023-07-12,Yes,Yes
EMP23684,First Aid & CPR,2023-07-08,Yes,Yes
EMP29908,Heavy Equipment Operation,2023-07-04,Yes,Yes
EMP29908,Electrical Safety,2023-05-25,Yes,Yes
EMP29908,PPE Usage Training,2023-03-26,Yes,Yes
EMP1442,First Aid & CPR,2025-05-22,Yes,Yes
EMP1442,Fire Safety,2025-11-02,Yes,Yes
EMP36277,Electrical Safety,2023-06-21,Yes,Yes
EMP39709,Heavy Equipment Operation,2023-07-16,Yes,Yes
EMP35544,PPE Usage Training,2024-08-17,Yes,Yes
EMP16365,Working at Heights,2024-03-03,No,No
EMP34649,PPE Usage Training,2022-12-16,Yes,Yes
EMP34649,Heavy Equipment Operation,2022-10-07,No,No
EMP34649,Fire Safety,2023-06-21,Yes,Yes
EMP34649,First Aid & CPR,2023-02-01,Yes,Yes
EMP1196,Fire Safety,2025-11-04,No,No
EMP1196,Scaffolding Safety,2025-01-16,Yes,Yes
EMP1196,Heat Stress Prevention,2025-02-26,Yes,Yes
EMP3706,Confined Space Entry,2025-07-10,Yes,Yes
EMP17461,Scaffolding Safety,2023-04-29,Yes,Yes
EMP43390,Fire Safety,2023-03-25,No,No
EMP43390,OSHA Safety Fundamentals,2022-10-28,Yes,Yes
EMP43390,Electrical Safety,2023-04-09,Yes,Yes
EMP43390,PPE Usage Training,2022-12-16,Yes,Yes
EMP33668,Confined Space Entry,2025-09-24,Yes,Yes
EMP33668,Electrical Safety,2025-06-28,Yes,Yes
EMP33668,PPE Usage Training,2025-06-17,Yes,Yes
EMP33668,Scaffolding Safety,2025-08-06,No,No
EMP32903,OSHA Safety Fundamentals,2025-11-12,Yes,Yes
EMP32903,PPE Usage Training,2025-09-27,Yes,Yes
EMP25320,Fire Safety,2023-01-13,Yes,Yes
EMP25320,First Aid & CPR,2022-11-18,Yes,Yes
EMP25320,Scaffolding Safety,2022-04-19,Yes,Yes
EMP25320,Confined Space Entry,2022-12-29,Yes,Yes
EMP28516,Working at Heights,2025-07-08,Yes,Yes
EMP28516,Fire Safety,2025-06-23,Yes,Yes
EMP40163,Electrical Safety,2025-09-22,Yes,Yes
EMP40163,Fire Safety,2025-10-04,Yes,Yes
EMP40163,First Aid & CPR,2025-08-01,Yes,Yes
EMP17915,Electrical Safety,2023-07-22,Yes,Yes
EMP17915,Fire Safety,2023-05-09,No,No
EMP17915,First Aid & CPR,2023-10-19,Yes,Yes
EMP17915,Heavy Equipment Operation,2023-07-06,Yes,Yes
EMP41618,Heavy Equipment Operation,2025-02-07,Yes,Yes
EMP41618,Working at Heights,2025-05-27,Yes,Yes
EMP41618,Heat Stress Prevention,2025-05-06,Yes,Yes
EMP45156,Fire Safety,2023-03-30,Yes,Yes
EMP45156,PPE Usage Training,2023-01-02,Yes,Yes
EMP45156,Heavy Equipment Operation,2023-03-03,Yes,Yes
EMP33385,Electrical Safety,2023-07-06,Yes,Yes
EMP33385,Confined Space Entry,2022-09-13,Yes,Yes
EMP33385,Fire Safety,2022-12-12,Yes,Yes
EMP33385,Heavy Equipment Operation,2022-10-11,Yes,Yes
EMP30602,Fire Safety,2023-08-23,Yes,Yes
EMP30602,Confined Space Entry,2024-02-22,Yes,Yes
EMP35542,Scaffolding Safety,2023-03-16,Yes,Yes
EMP35542,Heat Stress Prevention,2022-04-18,Yes,Yes
EMP35542,PPE Usage Training,2023-02-26,Yes,Yes
EMP7654,Electrical Safety,2025-01-08,Yes,Yes
EMP7654,PPE Usage Training,2024-05-12,Yes,Yes
EMP7654,Fire Safety,2024-05-16,Yes,Yes
EMP7654,Scaffolding Safety,2024-12-31,Yes,Yes
EMP47469,Scaffolding Safety,2024-05-31,Yes,Yes
EMP47469,Electrical Safety,2023-12-27,Yes,Yes
EMP47469,PPE Usage Training,2024-01-10,Yes,Yes
EMP2471,Working at Heights,2025-11-03,Yes,Yes
EMP2471,Fire Safety,2025-10-30,Yes,Yes
EMP2471,Electrical Safety,2025-10-30,Yes,Yes
EMP2471,Heat Stress Prevention,2025-11-11,Yes,Yes
EMP11908,Working at Heights,2022-12-09,Yes,Yes
EMP11908,OSHA Safety Fundamentals,2023-08-09,Yes,Yes
EMP42442,Working at Heights,2025-07-19,Yes,Yes
EMP42442,Electrical Safety,2025-07-07,Yes,Yes
EMP42442,Fire Safety,2025-11-01,Yes,Yes
EMP44322,Scaffolding Safety,2025-08-15,Yes,Yes
EMP7393,Heavy Equipment Operation,2023-04-15,Yes,Yes
EMP7393,Working at Heights,2023-10-12,Yes,Yes
EMP7393,Heat Stress Prevention,2023-08-10,Yes,Yes
EMP29954,PPE Usage Training,2025-01-02,Yes,Yes
EMP29954,Heavy Equipment Operation,2024-04-18,Yes,Yes
EMP17657,OSHA Safety Fundamentals,2025-10-18,Yes,Yes
EMP17657,Confined Space Entry,2025-02-12,Yes,Yes
EMP17657,Fire Safety,2025-06-20,Yes,Yes
EMP17657,Working at Heights,2025-06-06,Yes,Yes
EMP18923,Heavy Equipment Operation,2023-03-04,Yes,Yes
EMP20589,Electrical Safety,2024-05-22,No,No
EMP33632,Confined Space Entry,2023-07-17,Yes,Yes
EMP33632,Electrical Safety,2023-07-18,Yes,Yes
EMP33632,Heat Stress Prevention,2023-05-18,Yes,Yes
EMP33632,Fire Safety,2022-12-25,Yes,Yes
EMP23898,PPE Usage Training,2023-07-20,Yes,Yes
EMP7341,Electrical Safety,2025-02-08,Yes,Yes
EMP7341,OSHA Safety Fundamentals,2024-11-05,Yes,Yes
EMP24906,Fire Safety,2023-03-15,Yes,Yes
EMP39423,Scaffolding Safety,2025-05-30,Yes,Yes
EMP19917,First Aid & CPR,2025-03-13,Yes,Yes
EMP19917,Scaffolding Safety,2024-09-20,Yes,Yes
EMP19917,Confined Space Entry,2024-04-23,Yes,Yes
EMP26896,Scaffolding Safety,2024-06-08,Yes,Yes
EMP26896,Electrical Safety,2024-08-21,Yes,Yes
EMP26896,Working at Heights,2024-07-10,Yes,Yes
EMP26896,Heavy Equipment Operation,2024-10-23,Yes,Yes
EMP13956,First Aid & CPR,2025-03-12,Yes,Yes
EMP13956,Electrical Safety,2025-06-21,Yes,Yes
EMP13956,Heavy Equipment Operation,2024-08-13,Yes,Yes
EMP30066,Fire Safety,2023-03-19,Yes,Yes
EMP30066,Confined Space Entry,2022-12-04,Yes,Yes
EMP30066,OSHA Safety Fundamentals,2023-09-29,Yes,Yes
EMP30066,Working at Heights,2023-05-31,Yes,Yes
EMP46252,Confined Space Entry,2025-08-07,Yes,Yes
EMP46252,First Aid & CPR,2025-07-27,Yes,Yes
EMP46252,Scaffolding Safety,2025-09-12,No,No
EMP36183,Heavy Equipment Operation,2024-07-20,Yes,Yes
EMP36183,PPE Usage Training,2023-11-02,Yes,Yes
EMP36183,Heat Stress Prevention,2023-12-02,Yes,Yes
EMP32471,Working at Heights,2025-07-19,Yes,Yes
EMP32471,Scaffolding Safety,2025-07-21,Yes,Yes
EMP2158,Scaffolding Safety,2025-11-05,Yes,Yes
EMP2158,Heat Stress Prevention,2025-10-04,Yes,Yes
EMP19108,Confined Space Entry,2025-07-06,Yes,Yes
EMP19108,PPE Usage Training,2025-04-01,Yes,Yes
EMP29859,Scaffolding Safety,2024-03-28,Yes,Yes
EMP17052,OSHA Safety Fundamentals,2024-01-11,Yes,Yes
EMP18288,Working at Heights,2024-02-15,Yes,Yes
EMP18288,Fire Safety,2024-02-03,Yes,Yes
EMP18288,Heat Stress Prevention,2023-12-15,Yes,Yes
EMP30983,Working at Heights,2023-02-02,Yes,Yes
EMP30983,Confined Space Entry,2023-08-06,Yes,Yes
EMP1579,Confined Space Entry,2024-09-16,Yes,Yes
EMP1579,Electrical Safety,2025-02-03,Yes,Yes
EMP6693,Heavy Equipment Operation,2024-08-26,Yes,Yes
EMP26473,Electrical Safety,2023-10-30,Yes,Yes
EMP26473,Fire Safety,2023-10-19,Yes,Yes
EMP26473,Heavy Equipment Operation,2024-07-01,Yes,Yes
EMP26473,Scaffolding Safety,2024-03-17,Yes,Yes
EMP41200,Working at Heights,2024-10-07,Yes,Yes
EMP41200,Fire Safety,2025-01-03,Yes,Yes
EMP9961,Heavy Equipment Operation,2024-12-02,Yes,Yes
EMP9961,Fire Safety,2024-11-03,Yes,Yes
EMP9961,OSHA Safety Fundamentals,2024-07-10,Yes,Yes
EMP9961,Heat Stress Prevention,2024-12-09,Yes,Yes
EMP4859,First Aid & CPR,2025-09-07,Yes,Yes
EMP4859,OSHA Safety Fundamentals,2025-03-09,Yes,Yes
EMP4859,PPE Usage Training,2025-09-04,No,No
EMP4859,Fire Safety,2025-09-28,Yes,Yes
EMP33562,Fire Safety,2025-06-07,Yes,Yes
EMP39793,Scaffolding Safety,2023-10-04,Yes,Yes
EMP39793,Heavy Equipment Operation,2024-01-20,Yes,Yes
EMP39793,Electrical Safety,2023-11-16,Yes,Yes
EMP9446,OSHA Safety Fundamentals,2022-04-25,Yes,Yes
EMP9446,Heat Stress Prevention,2022-12-04,Yes,Yes
EMP9446,Working at Heights,2022-07-26,Yes,Yes
EMP8773,Electrical Safety,2025-02-17,Yes,Yes
EMP8773,Scaffolding Safety,2025-05-31,Yes,Yes
EMP11870,PPE Usage Training,2024-02-21,Yes,Yes
EMP11870,Fire Safety,2024-01-22,Yes,Yes
EMP47361,Electrical Safety,2023-03-28,Yes,Yes
EMP47361,Confined Space Entry,2023-04-05,Yes,Yes
EMP47361,Working at Heights,2023-04-04,Yes,Yes
EMP49807,Fire Safety,2023-06-15,Yes,Yes
EMP49807,Heat Stress Prevention,2023-10-24,Yes,Yes
EMP49807,PPE Usage Training,2024-01-31,Yes,Yes
EMP49807,Scaffolding Safety,2023-10-17,Yes,Yes
EMP30175,Scaffolding Safety,2022-10-11,Yes,Yes
EMP42829,Fire Safety,2024-07-16,Yes,Yes
EMP42829,Heat Stress Prevention,2024-10-02,Yes,Yes
EMP42829,Working at Heights,2024-06-07,Yes,Yes
EMP30274,Electrical Safety,2023-12-08,Yes,Yes
EMP17740,Heavy Equipment Operation,2025-09-30,Yes,Yes
EMP17740,Confined Space Entry,2025-10-18,Yes,Yes
EMP44133,PPE Usage Training,2025-08-22,Yes,Yes
EMP44133,Heat Stress Prevention,2025-04-19,Yes,Yes
EMP44133,First Aid & CPR,2025-07-29,Yes,Yes
EMP27969,Heat Stress Prevention,2025-06-04,Yes,Yes
EMP27969,Confined Space Entry,2025-08-07,Yes,Yes
EMP27969,PPE Usage Training,2025-09-22,Yes,Yes
EMP22536,Scaffolding Safety,2024-12-16,Yes,Yes
EMP31282,OSHA Safety Fundamentals,2025-03-31,Yes,Yes
EMP31282,Fire Safety,2025-03-01,Yes,Yes
EMP31282,Heavy Equipment Operation,2024-11-03,Yes,Yes
EMP31282,Heat Stress Prevention,2025-10-09,Yes,Yes
EMP30014,Confined Space Entry,2022-09-18,Yes,Yes
EMP30014,Heavy Equipment Operation,2023-05-25,No,No
EMP44841,OSHA Safety Fundamentals,2023-12-31,Yes,Yes
EMP49723,Confined Space Entry,2023-06-15,Yes,Yes
EMP49723,Heat Stress Prevention,2023-01-02,Yes,Yes
EMP49723,Fire Safety,2022-11-05,Yes,Yes
EMP33478,First Aid & CPR,2022-08-22,Yes,Yes
EMP33478,PPE Usage Training,2022-06-14,Yes,Yes
EMP16042,Working at Heights,2025-10-11,Yes,Yes
EMP16042,Heat Stress Prevention,2025-11-01,Yes,Yes
EMP3741,Working at Heights,2023-07-09,Yes,Yes
EMP3741,Confined Space Entry,2023-06-16,Yes,Yes
EMP3741,Scaffolding Safety,2024-03-05,Yes,Yes
EMP3741,OSHA Safety Fundamentals,2023-07-22,Yes,Yes
EMP49418,Confined Space Entry,2025-11-08,Yes,Yes
EMP49418,PPE Usage Training,2025-10-26,No,No
EMP7129,Heat Stress Prevention,2023-01-03,Yes,Yes
EMP12576,Confined Space Entry,2022-12-16,Yes,Yes
EMP27971,Scaffolding Safety,2025-05-23,Yes,Yes
EMP27971,First Aid & CPR,2025-07-18,Yes,Yes
EMP49529,Electrical Safety,2022-12-26,No,No
EMP26632,Electrical Safety,2025-09-16,Yes,Yes
EMP26632,Confined Space Entry,2024-12-08,Yes,Yes
EMP26632,Fire Safety,2025-05-21,Yes,Yes
EMP26632,OSHA Safety Fundamentals,2025-03-10,Yes,Yes
EMP5035,Heat Stress Prevention,2023-02-01,Yes,Yes
EMP17730,Electrical Safety,2025-09-26,Yes,Yes
EMP17730,PPE Usage Training,2025-10-04,Yes,Yes
EMP27042,PPE Usage Training,2024-02-13,Yes,Yes
EMP27042,Heat Stress Prevention,2024-06-05,Yes,Yes
EMP27042,Working at Heights,2024-06-09,Yes,Yes
EMP27042,Fire Safety,2024-07-08,Yes,Yes
EMP43859,Electrical Safety,2025-09-02,Yes,Yes
EMP43859,Heavy Equipment Operation,2025-10-02,Yes,Yes
EMP43859,Scaffolding Safety,2025-11-07,Yes,Yes
EMP43859,PPE Usage Training,2025-10-11,Yes,Yes
EMP42755,Confined Space Entry,2024-11-19,Yes,Yes
EMP42755,Working at Heights,2025-04-07,Yes,Yes
EMP42755,First Aid & CPR,2025-07-03,Yes,Yes
EMP30996,Heavy Equipment Operation,2025-02-02,Yes,Yes
EMP30996,Electrical Safety,2025-02-05,Yes,Yes
EMP30996,Scaffolding Safety,2025-04-21,Yes,Yes
EMP30996,Working at Heights,2025-02-22,Yes,Yes
EMP20793,Fire Safety,2024-02-03,Yes,Yes
EMP20793,Heat Stress Prevention,2023-12-13,Yes,Yes
EMP20793,OSHA Safety Fundamentals,2024-06-17,Yes,Yes
EMP41179,First Aid & CPR,2025-09-14,Yes,Yes
EMP41179,Heavy Equipment Operation,2025-09-24,Yes,Yes
EMP21211,Heavy Equipment Operation,2025-04-10,Yes,Yes
EMP21211,First Aid & CPR,2025-02-19,Yes,Yes
EMP21211,OSHA Safety Fundamentals,2024-08-19,Yes,Yes
EMP14965,PPE Usage Training,2025-06-17,Yes,Yes
EMP14965,Heat Stress Prevention,2025-11-14,Yes,Yes
EMP14965,Working at Heights,2025-10-16,Yes,Yes
EMP28920,Heat Stress Prevention,2022-08-26,Yes,Yes
EMP28920,Working at Heights,2022-10-16,Yes,Yes
EMP19138,Working at Heights,2023-11-21,Yes,Yes
EMP19138,Fire Safety,2023-11-08,Yes,Yes
EMP19138,Heavy Equipment Operation,2023-07-13,Yes,Yes
EMP31114,Fire Safety,2024-10-17,Yes,Yes
EMP31114,Scaffolding Safety,2025-02-27,Yes,Yes
EMP31114,Heat Stress Prevention,2024-10-22,Yes,Yes
EMP38768,Working at Heights,2025-01-03,Yes,Yes
EMP50317,Fire Safety,2024-03-04,Yes,Yes
EMP50317,First Aid & CPR,2023-09-25,No,No
EMP50317,Electrical Safety,2024-03-13,Yes,Yes
EMP25250,OSHA Safety Fundamentals,2023-12-06,Yes,Yes
EMP18354,Heavy Equipment Operation,2025-10-23,Yes,Yes
EMP18354,Heat Stress Prevention,2025-10-12,Yes,Yes
EMP3082,Confined Space Entry,2025-09-06,Yes,Yes
EMP42682,Scaffolding Safety,2025-08-27,Yes,Yes
EMP42682,PPE Usage Training,2024-12-12,Yes,Yes
EMP44417,Scaffolding Safety,2024-03-07,Yes,Yes
EMP44417,Confined Space Entry,2023-08-28,No,No
EMP44417,Heavy Equipment Operation,2023-10-12,No,No
EMP31366,Working at Heights,2023-04-10,Yes,Yes
EMP31366,Fire Safety,2022-12-01,No,No
EMP42712,Working at Heights,2023-01-15,Yes,Yes
EMP41156,OSHA Safety Fundamentals,2025-05-24,Yes,Yes
EMP41156,Heavy Equipment Operation,2025-03-27,Yes,Yes
EMP41156,First Aid & CPR,2025-07-14,Yes,Yes
EMP43811,Scaffolding Safety,2025-04-16,Yes,Yes
EMP43811,OSHA Safety Fundamentals,2025-09-06,Yes,Yes
EMP31365,Electrical Safety,2022-12-17,Yes,Yes
EMP43193,OSHA Safety Fundamentals,2022-05-02,Yes,Yes
EMP43193,PPE Usage Training,2022-09-28,Yes,Yes
EMP7851,Confined Space Entry,2025-06-03,Yes,Yes
EMP7851,Heat Stress Prevention,2025-11-03,Yes,Yes
EMP7851,Electrical Safety,2025-04-06,Yes,Yes
EMP13066,Fire Safety,2025-02-05,Yes,Yes
EMP13066,Heat Stress Prevention,2025-07-09,Yes,Yes
EMP13066,Heavy Equipment Operation,2025-01-01,Yes,Yes
EMP13066,PPE Usage Training,2025-06-13,No,No
EMP12221,Heavy Equipment Operation,2024-01-18,Yes,Yes
EMP16945,Fire Safety,2025-10-22,Yes,Yes
EMP16945,Heavy Equipment Operation,2025-11-12,Yes,Yes
EMP1524,OSHA Safety Fundamentals,2024-01-28,Yes,Yes
EMP39824,Fire Safety,2024-10-07,No,No
EMP39824,OSHA Safety Fundamentals,2024-09-07,Yes,Yes
EMP39824,Scaffolding Safety,2024-02-07,Yes,Yes
EMP39824,PPE Usage Training,2024-10-22,Yes,Yes
EMP41946,OSHA Safety Fundamentals,2023-07-12,Yes,Yes
EMP41946,Confined Space Entry,2023-03-14,Yes,Yes
EMP41946,Heavy Equipment Operation,2023-04-03,Yes,Yes
EMP36690,Confined Space Entry,2023-08-25,Yes,Yes
EMP36690,First Aid & CPR,2023-06-28,Yes,Yes
EMP31838,Scaffolding Safety,2022-05-14,Yes,Yes
EMP31838,Working at Heights,2022-12-19,Yes,Yes
EMP12988,Heat Stress Prevention,2025-04-12,Yes,Yes
EMP39203,Electrical Safety,2022-12-03,Yes,Yes
EMP39203,Fire Safety,2022-11-28,Yes,Yes
EMP39004,PPE Usage Training,2023-04-12,Yes,Yes
EMP39004,OSHA Safety Fundamentals,2023-07-01,Yes,Yes
EMP39004,Scaffolding Safety,2023-08-07,Yes,Yes
EMP39004,Electrical Safety,2023-08-30,Yes,Yes
EMP19481,First Aid & CPR,2024-04-07,Yes,Yes
EMP45014,PPE Usage Training,2025-10-05,Yes,Yes
EMP45014,Confined Space Entry,2025-10-14,Yes,Yes
EMP31037,Heat Stress Prevention,2023-06-16,Yes,Yes
EMP31037,Electrical Safety,2023-01-19,Yes,Yes
EMP31037,PPE Usage Training,2023-07-13,Yes,Yes
EMP47036,Working at Heights,2023-07-22,Yes,Yes
EMP37925,Heavy Equipment Operation,2024-01-25,Yes,Yes
EMP30625,Heavy Equipment Operation,2022-05-27,Yes,Yes
EMP31694,Confined Space Entry,2024-10-17,Yes,Yes
EMP31694,Heat Stress Prevention,2024-10-24,Yes,Yes
EMP31694,Fire Safety,2024-11-26,Yes,Yes
EMP31694,First Aid & CPR,2024-05-27,No,No
EMP37551,OSHA Safety Fundamentals,2023-08-18,Yes,Yes
EMP25994,Heavy Equipment Operation,2024-01-21,Yes,Yes
EMP25994,Fire Safety,2023-12-22,Yes,Yes
EMP25994,Scaffolding Safety,2024-08-19,Yes,Yes
EMP48110,Confined Space Entry,2023-03-29,Yes,Yes
EMP48110,Scaffolding Safety,2023-09-06,Yes,Yes
EMP48110,Fire Safety,2023-06-23,Yes,Yes
EMP24987,Scaffolding Safety,2024-02-16,No,No
EMP24987,First Aid & CPR,2024-02-01,Yes,Yes
EMP24987,Fire Safety,2023-10-03,Yes,Yes
EMP4069,Working at Heights,2023-08-10,Yes,Yes
EMP4069,Heavy Equipment Operation,2022-09-23,Yes,Yes
EMP4069,Scaffolding Safety,2023-02-23,Yes,Yes
EMP4069,PPE Usage Training,2022-09-16,No,No
EMP41643,Fire Safety,2025-07-05,Yes,Yes
EMP41643,Heavy Equipment Operation,2024-11-15,No,No
EMP41699,First Aid & CPR,2025-02-23,No,No
EMP41699,Electrical Safety,2024-04-29,Yes,Yes
EMP24264,Scaffolding Safety,2025-07-14,No,No
EMP24264,Working at Heights,2025-07-13,Yes,Yes
EMP24264,Heavy Equipment Operation,2025-07-02,Yes,Yes
EMP45117,Scaffolding Safety,2025-07-18,Yes,Yes
EMP34422,Heat Stress Prevention,2023-03-25,Yes,Yes
EMP34422,Scaffolding Safety,2023-04-03,Yes,Yes
EMP34422,OSHA Safety Fundamentals,2022-07-09,Yes,Yes
EMP34422,Confined Space Entry,2022-10-15,No,No
EMP39748,Fire Safety,2023-06-29,Yes,Yes
EMP28450,OSHA Safety Fundamentals,2025-06-04,Yes,Yes
EMP28450,Scaffolding Safety,2025-04-08,Yes,Yes
EMP28450,Heavy Equipment Operation,2025-05-08,Yes,Yes
EMP28450,First Aid & CPR,2024-09-04,No,No
EMP6397,Electrical Safety,2024-06-28,Yes,Yes
EMP6397,Confined Space Entry,2024-03-01,Yes,Yes
EMP6397,Heat Stress Prevention,2024-05-30,Yes,Yes
EMP20169,Heat Stress Prevention,2024-10-26,Yes,Yes
EMP20169,Electrical Safety,2024-12-23,Yes,Yes
EMP4760,Scaffolding Safety,2022-03-25,Yes,Yes
EMP4760,Heat Stress Prevention,2022-04-21,Yes,Yes
EMP4760,First Aid & CPR,2022-06-01,Yes,Yes
EMP4760,OSHA Safety Fundamentals,2022-02-21,Yes,Yes
EMP16704,Confined Space Entry,2023-04-15,Yes,Yes
EMP16704,Fire Safety,2022-06-08,Yes,Yes
EMP16704,Electrical Safety,2022-09-25,Yes,Yes
EMP19830,Fire Safety,2025-10-31,Yes,Yes
EMP19830,Confined Space Entry,2025-06-03,Yes,Yes
EMP19830,Electrical Safety,2025-06-25,Yes,Yes
EMP44812,Heat Stress Prevention,2024-01-09,Yes,Yes
EMP44812,First Aid & CPR,2024-05-12,Yes,Yes
EMP20225,PPE Usage Training,2025-10-30,Yes,Yes
EMP20225,Heat Stress Prevention,2025-10-12,Yes,Yes
EMP20225,Scaffolding Safety,2025-09-07,No,No
EMP26163,Working at Heights,2025-07-10,Yes,Yes
EMP26163,Heat Stress Prevention,2025-06-15,Yes,Yes
EMP30248,Scaffolding Safety,2025-08-01,Yes,Yes
EMP30248,OSHA Safety Fundamentals,2025-03-13,Yes,Yes
EMP30248,Working at Heights,2025-07-03,Yes,Yes
EMP6492,Fire Safety,2025-02-07,Yes,Yes
EMP6492,Heavy Equipment Operation,2025-09-06,Yes,Yes
